url,label,url_length,has_https,num_subdomains,Special Character Count,Suspicious Keyword Count,domain_age_days,domain_expiry_days,registrar,Unknown Registrar Status,registrar_phishing_score,tld,TLD Phishing Score
https://s3.amazonaws.com/appforest_uf/f1669596176720x441329497908121900/indexnew%20%281%29.html,1,95,1,1,12,0,7637,184,markmonitor,0,3.55,com,11.66
https://gpfhe-zqaaa-aaaad-qewwa-cai.raw.ic0.app/,1,48,1,2,11,0,-1,-1,unknown,1,-2,app,19.44
https://jacomlimetes.s3.us-east-005.backblazeb2.com/aumento.html,1,64,1,3,11,0,3654,362,cloudflare,0,9.64,com,11.66
https://www.ehomeamerica.org,0,28,1,1,5,0,6753,1282,godaddycom,0,2.48,org,8.4
https://www.rchistory.com,0,25,1,1,5,0,9494,1827,network solutions,0,1.32,com,11.66
https://www.bikeraceinfo.com,0,28,1,1,5,0,7558,476,network solutions,0,1.32,com,11.66
http://www.wwwelectrum.org,1,26,0,1,5,0,338,26,inwx gmbh,0,8.52,org,8.4
https://auth3usngwd0c65bdrvsharepoint.capitolelectrics.com/,1,59,1,1,6,0,283,81,wild west domains,0,3.45,com,11.66
https://www.ssusc.org,0,21,1,1,5,0,5621,222,godaddycom,0,2.48,org,8.4
https://www.fdm-europe.com,0,26,1,1,6,0,7119,185,world4you internet services gmbh,0,-1,com,11.66
http://auth2usngwd0c88bdrvsharepoint.wardhealthpa.com/,1,54,0,1,6,0,44,320,wild west domains,0,3.45,com,11.66
https://www.fayettecountyga.gov,0,31,1,1,5,0,8135,48,getgov,0,-1,gov,-1
https://www.pabsec.org,0,22,1,1,5,0,10133,92,nics telekomunikasyon as,0,4.01,org,8.4
http://galabetbonus.com/,1,24,0,0,5,0,316,48,godaddycom,0,2.48,com,11.66
https://www.ball.com,0,20,1,1,5,0,12923,1322,network solutions,0,1.32,com,11.66
https://digital3rivers-e.web.app/,1,33,1,1,7,0,-1,-1,unknown,1,-2,app,19.44
http://login-sand-two.vercel.app/,1,33,0,1,8,1,-1,-1,unknown,1,-2,app,19.44
https://www.charitynavigator.org,0,32,1,1,5,0,9161,1430,network solutions,0,1.32,org,8.4
https://www.spectrumconcerts.com,0,32,1,1,5,0,9591,269,ionos se,0,2.25,com,11.66
https://www.forumopolis.com,0,27,1,1,5,0,8002,32,godaddycom,0,2.48,com,11.66
https://www.thefarmersmusic.com,0,31,1,1,5,0,7700,334,squarespace domains ii,0,1.73,com,11.66
https://whouaquessequesais.firebaseapp.com/,1,43,1,1,6,0,-1,-1,unknown,1,-2,com,11.66
https://www.marcopierrewhite.co,0,31,1,1,5,0,4086,295,ionos se,0,2.25,co,7.34
https://www.humanitarianlibrary.org,0,35,1,1,5,0,7853,181,godaddycom,0,2.48,org,8.4
https://bafybeibaa7e3gul6xq5pbnlr3h7iqpxinnrr2au73ic4di2pqwdxu4l5da.ipfs.infura-ipfs.io/,1,88,1,2,8,0,2358,198,gandi sas,0,3.84,io,9.86
https://dev-blplataformawebgt.pantheonsite.io,1,45,1,1,6,0,-1,-1,unknown,1,-2,io,9.86
https://www.sheffield.ac.uk,0,27,1,2,6,0,10941,-1,no registrar listed  this domain is directly registered with nominet,0,-1,uk,1.42
https://sweet-credit-1101.9bllu15-2614.workers.dev/,1,51,1,2,10,0,-1,-1,unknown,1,-2,dev,7.49
http://www.i55fundraising.com,1,29,0,1,5,1,4127,1351,launchpadcom,0,2.03,com,11.66
https://www.civilology.com,0,26,1,1,5,0,3805,212,dynadot,0,74.77,com,11.66
https://www.danteharker.com,0,27,1,1,5,0,7665,1830,network solutions,0,1.32,com,11.66
https://www.womanpilot.com,0,26,1,1,5,0,10478,112,namesilo,0,88.5,com,11.66
https://www.bsfuji.tv,0,21,1,1,5,0,9440,786,gmo internet,0,-1,tv,3.69
https://www.theoilbar.com,0,25,1,1,5,0,7583,1182,tucowscom co,0,-1,com,11.66
https://www.bitsbetrippin.io,0,28,1,1,5,0,3147,139,godaddycom,0,2.48,io,9.86
https://www.amadeus-equipment.co.uk,0,35,1,2,7,0,542,552,internet domain services bs t/a internetbs [tag = ids-bs],0,-1,uk,1.42
https://www.palaeovertebrata.com,0,32,1,1,5,0,4993,484,ovh sas,0,1.82,com,11.66
https://www.pedrojarque.com,0,27,1,1,5,0,4572,175,godaddycom,0,2.48,com,11.66
https://www.unicef.fr,0,21,1,1,5,0,8617,307,amen / agence des médias numériques,0,-1,fr,1.26
http://www.static.help-naver.com,1,32,0,2,7,1,1056,39,namecheap,0,20.63,com,11.66
http://www.gconsultingfirm.com,1,30,0,1,5,0,1766,59,godaddycom,0,2.48,com,11.66
https://portal.edoctransfer.com/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,1,96,1,1,13,0,6321,252,markmonitor,0,3.55,com,11.66
https://www.18thstlounge.com,0,28,1,1,5,0,5524,289,godaddycom,0,2.48,com,11.66
http://www.smx.nu,1,17,0,1,5,0,871,224,registrareu,0,-1,nu,-1
http://www.hbaa.law,1,19,0,1,5,0,3813,204,101domain grs,0,3.86,law,-1
http://www.ws018.hemnes.win,1,27,0,2,6,0,2728,193,key-systems,0,4.59,win,138.91
https://www.avanan.com,0,22,1,1,5,0,4400,347,amazon registrar,0,4.29,com,11.66
http://www.chtoluca.com.mx,1,26,0,2,6,0,5138,339,wingu networks sa de cv,0,-1,mx,2.08
https://hostingo.sviluppo.host/s/?LOG=29c7734b18123757ac21c7f5e29364d2422e167a8fd2e33bfe948b6864d6c43d,1,102,1,1,9,0,-1,-1,unknown,1,-2,host,-1
https://www.spilmanlaw.com,0,26,1,1,5,0,10802,1249,network solutions,0,1.32,com,11.66
https://onelogin1secure.myportfolio.com/,1,40,1,1,6,2,10578,377,nom-iq dba com laude,0,1,com,11.66
https://www.friv.com,0,20,1,1,5,0,8085,1775,namecheap,0,20.63,com,11.66
https://www.bgs.ac.uk,0,21,1,2,6,0,10941,-1,no registrar listed  this domain is directly registered with nominet,0,-1,uk,1.42
https://www.unum.com,0,20,1,1,5,0,10935,20,cscorate domains,0,0.5,com,11.66
https://www.customcouturelabelcompany.com,0,41,1,1,5,0,7451,218,wild west domains,0,3.45,com,11.66
http://www.dyn-access.org,1,25,0,1,6,0,9119,376,key-systems gmbh,0,7.6,org,8.4
https://digitalehealthsolutions.com/,1,36,1,0,5,0,1755,70,namecheap,0,20.63,com,11.66
http://www.onedrivebusiness.com,1,31,0,1,5,0,298,66,unstoppable domains,0,33.68,com,11.66
https://www.charitywatch.org,0,28,1,1,5,0,10151,2631,network solutions,0,1.32,org,8.4
https://www.dvdshrink.org,0,25,1,1,5,0,8500,996,ovh sas,0,1.82,org,8.4
https://www.fph.org.uk,0,22,1,2,6,0,8632,133,gandi [tag = gandi],0,-1,uk,1.42
https://www.explorebigsky.com,0,29,1,1,5,0,5778,65,godaddycom,0,2.48,com,11.66
https://www.donationalerts.com,0,30,1,1,5,0,4201,546,namecheap,0,20.63,com,11.66
https://www.shopworx.com,0,24,1,1,5,0,10572,18,godaddycom,0,2.48,com,11.66
https://www.stelco.com,0,22,1,1,5,0,10871,84,network solutions,0,1.32,com,11.66
https://if8tofyiugkjihk.wqbsdoecuisrj4845.workers.dev/,1,54,1,2,7,0,-1,-1,unknown,1,-2,dev,7.49
https://www.cyberbotics.com,0,27,1,1,5,0,10396,194,infomaniak network sa,0,1.9,com,11.66
https://www.outofthefog.net,0,27,1,1,5,0,6822,117,godaddycom,0,2.48,net,10.75
https://tiny-morning-9af8.kpedhgrt.workers.dev/,1,47,1,2,9,0,-1,-1,unknown,1,-2,dev,7.49
https://www.ortussolutions.com,0,30,1,1,5,0,-1,-1,unknown,1,-2,com,11.66
https://www.aceaircargo.com,0,27,1,1,5,0,8567,198,godaddycom,0,2.48,com,11.66
https://tra-srt09923.firebaseapp.com/,1,37,1,1,7,0,-1,-1,unknown,1,-2,com,11.66
https://www.science-et-vie.com,0,30,1,1,7,0,10689,268,gandi sas,0,3.84,com,11.66
http://www.abtbank.online,1,25,0,1,5,0,1452,374,network solutions,0,1.32,online,26.49
http://www.keyang.co.kr,1,23,0,2,6,0,10325,821,inames co(http://wwwinamescokr),0,-1,kr,1.66
http://ledhghg-shfjfdd.pages.dev/,1,33,0,1,7,0,-1,-1,unknown,1,-2,dev,7.49
http://www.195kkk195.com/,1,25,0,1,6,0,2376,180,godaddycom,0,2.48,com,11.66
http://www.ricosdulcesmexicanos.com,1,35,0,1,5,0,2157,33,godaddycom,0,2.48,com,11.66
https://sp1ct6-tramtek-biz-vraqnix-fralvik.pages.dev/,1,53,1,1,10,0,-1,-1,unknown,1,-2,dev,7.49
https://www.radiomarsho.com,0,27,1,1,5,0,5970,238,https://www101domaincom/,0,-1,com,11.66
https://tatahrsupport.com/?rid=6306292&key=1F3I8S,1,49,1,0,9,0,92,272,godaddycom,0,2.48,com,11.66
http://www.shaishavchildrights.org,1,34,0,1,5,0,8346,419,hostinger operations uab,0,10.84,org,8.4
http://www.amazon.ie/checkout/p/p-404-5633797-9446727/pip/,1,58,0,1,13,0,9653,258,com laude,0,-1,ie,1.12
https://www.anotherworldadventures.com,0,38,1,1,5,0,5261,217,123-reg,0,1.69,com,11.66
http://connectwallet.42web.io/,1,30,0,1,6,0,2162,393,namecheap,0,20.63,io,9.86
https://organisasi.bulungan.go.id/public/j5ane529et96gyhzjmxdlsav83qid8v1,1,73,1,2,8,0,-1,-1,unknown,1,-2,id,10.44
https://varq.org/wp-admin/Empire_Digital_Products,1,49,1,0,7,0,4400,347,pdr d/b/a publicdomainregistrycom,0,29.32,org,8.4
http://www.co.nu,1,16,0,1,5,0,5460,18,internetx gmbh,0,19.8,nu,-1
http://www.flash.governmentmm.com,1,33,0,2,6,0,1573,252,dynadot,0,74.77,com,11.66
http://www.ispel.com.pl,1,23,0,2,6,0,2844,77,consulting service sp z oo,0,-1,pl,3.2
https://livecamacademy.com/authdocs-29392-938203,1,48,1,0,7,0,4146,236,namesilo,0,88.5,com,11.66
https://matesanto.com/nationalupskill/nationalupskill.htm,1,57,1,0,7,0,5249,228,dattatec,0,4.05,com,11.66
https://www.bejealous.com,0,25,1,1,5,0,6566,2564,godaddycom,0,2.48,com,11.66
http://mi-rushang.github.io/instagram.com,1,41,0,1,8,0,-1,-1,unknown,1,-2,io,9.86
https://mbemailt6jar1m.firebaseapp.com/,1,39,1,1,6,0,-1,-1,unknown,1,-2,com,11.66
https://s3.amazonaws.com/appforest_uf/f1678778670641x575682255262988540/ind1.html,1,81,1,1,9,0,7637,184,markmonitor,0,3.55,com,11.66
https://www.rochesterhills.org,0,30,1,1,5,0,10213,743,network solutions,0,1.32,org,8.4
https://www.downtoearth-indonesia.org,0,37,1,1,6,0,5900,308,total registrations,0,-1,org,8.4
http://www.service-recovery.site,1,32,0,1,6,0,2151,39,markmonitor,0,3.55,site,40.69
http://www.cdneurop.cloud,1,25,0,1,5,0,881,214,gandi sas,0,3.84,cloud,16.28
https://www.nord-aurdal.kommune.no,0,34,1,2,7,0,9740,-1,unknown,1,-2,no,0.47
http://www.bluedragon.com,1,25,0,1,5,0,11025,297,markmonitor,0,3.55,com,11.66
http://www.uccftl.org,1,21,0,1,5,0,8986,509,launchpadcom,0,2.03,org,8.4
https://www.humanitariancoalition.ca,0,36,1,1,5,0,6582,356,webnamesca,0,-1,ca,1.84
https://www.charities.gov.sg,0,28,1,2,6,0,7247,57,government technology agency,0,-1,sg,-1
http://www.xn--28-vlc2ak.xn--p1ai,1,33,0,1,10,0,-1,-1,unknown,1,-2,,-1
http://www.a0154466.xsph.ru,1,27,0,2,6,0,6559,379,sprintnames-ru,0,-1,ru,7.3
http://www.grus.ru.xsph.ru,1,26,0,3,7,0,6559,379,sprintnames-ru,0,-1,ru,7.3
http://sp1ct6-glarnix-biz-vroltek-tramvor.pages.dev/,1,52,0,1,10,0,-1,-1,unknown,1,-2,dev,7.49
http://www.balaateen.co.za,1,26,0,2,6,0,3584,67,afrihost,0,-1,za,1.56
http://www.shotsbyshari.com,1,27,0,1,5,0,-1,-1,unknown,1,-2,com,11.66
http://www.strangled.net,1,24,0,1,5,0,9791,2262,porkbun,0,10.83,net,10.75
http://www.f0517928.xsph.ru,1,27,0,2,6,0,6559,379,sprintnames-ru,0,-1,ru,7.3
http://www.fullaski.com/longman/ourtimepge/v3/,1,46,0,1,9,0,4256,126,odtu gelistirme vakfi bilgi teknolojileri sanayi ve ticaret anonim sirketi,0,-1,com,11.66
http://www.lhs-kitchen.com,1,26,0,1,6,0,2400,156,alibaba cloud computing (beijing) co,0,0.51,com,11.66
https://www.charite-academy.de,0,30,1,1,6,0,-1,-1,unknown,1,-2,de,1.38
https://www.royalvarietycharity.org,0,35,1,1,5,0,4129,984,ionos se,0,2.25,org,8.4
https://www.d2mstudio.com,0,25,1,1,5,0,2859,62,squarespace domains ii,0,1.73,com,11.66
https://emioetygiauhfyue-rtyqwfugihiuoeooietyu.pages.dev/?e=Calal8@16ae99dbd5b0ed4c0759b98bcd581a24f90c.net&&fstryfeybewv?tyweguykd6*0$!734bkewjybnggs%23hsh%3C%3E2%25@,1,167,1,1,22,0,-1,-1,unknown,1,-2,dev,7.49
https://www.getfussy.com,0,24,1,1,5,0,2371,550,123-reg,0,1.69,com,11.66
https://www.odonatacentral.org,0,30,1,1,5,0,7124,1641,godaddycom,0,2.48,org,8.4
http://www.home.lc,1,18,0,1,5,0,-1,-1,unknown,1,-2,lc,-1
https://www.rrinconline.com,0,27,1,1,5,0,6385,188,tucowscom co,0,-1,com,11.66
https://comp-chasear.qe20624.workers.dev/,1,41,1,2,8,0,-1,-1,unknown,1,-2,dev,7.49
https://storageapi.fleek.co/b620e7da-f4f5-4e6e-8d8e-8c4c3783180b-bucket/vat4/index.html,1,87,1,1,14,0,2322,233,1api gmbh,0,10.37,co,7.34
https://www.studyinternational.com,0,34,1,1,5,0,9187,674,godaddycom,0,2.48,com,11.66
https://al-akshaintl.com/wp-includes/ydfsdj456/docusign.html,1,60,1,0,10,0,1126,334,namecheap,0,20.63,com,11.66
https://www.fidelitycharitable.org,0,34,1,1,5,0,5510,333,cscorate domains,0,0.5,org,8.4
http://www.yudaria.com,1,22,0,1,5,0,1766,424,registrar of domain names regru,0,10.78,com,11.66
https://www.donatepay.ru,0,24,1,1,5,1,3534,117,ardis-ru,0,-1,ru,7.3
http://www.winsystemsvc.net,1,27,0,1,5,0,-1,-1,unknown,1,-2,net,10.75
http://www.primecaviar.com,1,26,0,1,5,0,3520,131,godaddycom,0,2.48,com,11.66
https://www.thepostnewspapers.com,0,33,1,1,5,0,-1,-1,unknown,1,-2,com,11.66
http://m.annasinai.com/,1,23,0,1,6,0,245,119,turingsign d/b/a cosmotown,0,52.91,com,11.66
https://ipfs.io/ipfs/qma8u3gmfcmqanbwvrgdwt8whvc3w3e9zzxjtnx9x3fpfw?filename=user.html,1,86,1,0,9,0,4443,304,cscorate domains,0,0.5,io,9.86
https://www.childsplaycharity.org,0,33,1,1,5,0,8058,341,squarespace domains ii,0,1.73,org,8.4
https://www.fundraisingregulator.org.uk,0,39,1,2,6,1,3832,185,cloudflare [tag = cloudflare],0,-1,uk,1.42
http://tinyurl.com/5f22ezmn?07,1,30,0,0,6,0,8935,3117,tucowscom co,0,-1,com,11.66
http://www.samhwansleel.com,1,27,0,1,5,0,667,62,godaddycom,0,2.48,com,11.66
https://www.sharedkey.com,0,25,1,1,5,0,6739,200,enom,0,3.84,com,11.66
https://www.philagodu.be,0,24,1,1,5,0,9345,-1,unknown,1,-2,be,0.49
http://www.mvsummerhoops.com,1,28,0,1,5,0,4423,324,godaddycom,0,2.48,com,11.66
https://www.charityandlife.com,0,30,1,1,5,0,4530,217,godaddycom,0,2.48,com,11.66
https://s3.amazonaws.com/appforest_uf/f1679992418908x651647641435242300/indexu4.html?e=3d36c66696e6540726872696e7465726e6174696f6e616c2e636f6d,1,142,1,1,11,0,-1,-1,unknown,1,-2,com,11.66
https://www.busworld.org,0,24,1,1,5,0,10652,305,ascio technologies danmark - filial af ascio technologies usa,0,1.41,org,8.4
http://www.webspawner.com,1,25,0,1,5,0,11065,1718,whc online solutions,0,-1,com,11.66
https://icy-hat-9dd6.gr-b1k2p.workers.dev/,1,42,1,2,10,0,-1,-1,unknown,1,-2,dev,7.49
https://www.ibdrelief.com,0,25,1,1,5,0,4239,143,ionos se,0,2.25,com,11.66
https://www.alterrative.com,0,27,1,1,5,0,3371,280,online sas,0,-1,com,11.66
https://www.redcross.org.nz,0,27,1,2,6,0,10713,-1,dreamscape networks international pte t/a crazy domains,0,-1,nz,1.07
https://www.tigerbalm.com,0,25,1,1,5,0,10684,494,markmonitor,0,3.55,com,11.66
https://drnissan57.com/greenvalleyvet.net,1,41,1,0,6,0,283,81,quantum names,0,-1,com,11.66
https://www.ladarbia.com,0,24,1,1,5,0,5467,376,tucowscom co,0,-1,com,11.66
http://www.brydenstt.com,1,24,0,1,5,0,8174,1322,network solutions,0,1.32,com,11.66
http://claim-danaa-pending.naa.my.id/,1,37,0,2,9,1,-1,-1,unknown,1,-2,id,10.44
http://napaautoparts.us.org,1,27,0,1,5,0,-1,-1,unknown,1,-2,org,8.4
http://chaincoine.epizy.com,1,27,0,1,5,0,-1,-1,unknown,1,-2,com,11.66
https://www.stern.de,0,20,1,1,5,0,-1,-1,unknown,1,-2,de,1.38
https://ipfs.io/ipfs/qmbjgytxibaxjtg6rngt39rrdlz43nqbc6npme9v7p7hrr?filename=sdsdsdfdfdferere%20tutuyuyuyuuyuyuy%20u%20urururueeyeyeyeyeye000.html,1,146,1,0,12,0,4443,304,cscorate domains,0,0.5,io,9.86
http://www.allez.la,1,19,0,1,5,0,6881,789,namesilo,0,88.5,la,7.67
https://www.charitytoday.co.uk,0,30,1,2,6,0,4550,197,gandi [tag = gandi],0,-1,uk,1.42
https://www.robiox.com.gr/users/2224946718/profile,1,50,1,2,9,0,-1,-1,unknown,1,-2,gr,0.96
http://www.syngenta-usa.com,1,27,0,1,6,0,3865,517,cscorate domains,0,0.5,com,11.66
http://www.connectbyte.com.br,1,29,0,2,6,0,5754,89,unknown,1,-2,br,1.97
https://blue-salad-fb5c.kosaci4411.workers.dev/,1,47,1,2,9,0,-1,-1,unknown,1,-2,dev,7.49
https://www.inaba-petfood.co.jp,0,31,1,2,7,0,9596,-1,unknown,1,-2,jp,3.16
https://dev-sedcureituans.pantheonsite.io,1,41,1,1,6,0,-1,-1,unknown,1,-2,io,9.86
https://www.blessyouboys.com,0,28,1,1,5,0,7700,334,amazon registrar,0,4.29,com,11.66
http://j65h.vip/,1,16,0,0,5,0,58,306,namemart pte,0,197.54,vip,109.07
http://www.chat3.de,1,19,0,1,5,0,-1,-1,unknown,1,-2,de,1.38
https://www.cittadellaspezia.com,0,32,1,1,5,0,-1,-1,unknown,1,-2,com,11.66
https://multi-factor.link/E._nL2Zo4wVni5?/ContextID=O365,1,56,1,0,10,0,470,259,gandi sas,0,3.84,link,29.16
http://www.wizzdomhub.com,1,25,0,1,5,0,-1,-1,unknown,1,-2,com,11.66
http://www.superbproxy.com,1,26,0,1,5,0,6970,334,godaddycom,0,2.48,com,11.66
http://www-philadelphiafurnitureshow-com.usrfiles.com/html/0e472f_4d9b2a88f72eb4191a8eb158b004ca1f.html,1,103,0,1,10,0,4798,314,godaddycom,0,2.48,com,11.66
http://www.tyres-n-services.com,1,31,0,1,7,0,2160,30,godaddycom,0,2.48,com,11.66
https://www.girlfriendsgiftshop.com,0,35,1,1,5,1,5109,3,pdr d/b/a publicdomainregistrycom,0,29.32,com,11.66
http://www.wswellproducts.com,1,29,0,1,5,0,5724,119,wild west domains,0,3.45,com,11.66
http://www.amicusdh.org,1,23,0,1,5,0,3878,139,godaddycom,0,2.48,org,8.4
https://www.srcalifornia.com,0,28,1,1,5,0,9421,1535,dnc holdings,0,3.02,com,11.66
http://www.a0651615.xsph.ru,1,27,0,2,6,0,6559,379,sprintnames-ru,0,-1,ru,7.3
https://indoamerica200.github.io/libremx/,1,41,1,1,7,0,-1,-1,unknown,1,-2,io,9.86
https://www.sardegnaabbandonata.it,0,34,1,1,5,0,5048,63,aruba spa,0,-1,it,0.96
https://www.grokcode.com,0,24,1,1,5,0,7014,290,namecheap,0,20.63,com,11.66
https://shaw-tracker.pages.dev/,1,31,1,1,7,0,-1,-1,unknown,1,-2,dev,7.49
http://www.polyboatowners.com,1,29,0,1,5,0,8072,327,namecheap,0,20.63,com,11.66
https://office80f8a649b49eef411c04a82b3e39b85b80f8a649b49eef411c04aa8fd.onedriveoffice.workers.dev/,1,99,1,2,7,0,-1,-1,unknown,1,-2,dev,7.49
https://www.market.unicefusa.org,0,32,1,2,6,0,11348,1799,network solutions,0,1.32,org,8.4
http://www.rftjrsrv.net,1,23,0,1,5,0,2158,397,network solutions,0,1.32,net,10.75
https://sanmarkngo.org/newjp/system.php?zonealldom=ywfhyublegftcgxllmpw,1,71,1,0,9,0,2524,1128,godaddycom,0,2.48,org,8.4
https://www.mapsofworld.com,0,27,1,1,5,0,9815,46,godaddycom,0,2.48,com,11.66
http://www.senate.qov.info,1,26,0,2,6,0,-1,-1,unknown,1,-2,info,35.91
https://www.metrotimes.com,0,26,1,1,5,0,11159,162,godaddycom,0,2.48,com,11.66
https://www.luggagefactory.com,0,30,1,1,5,0,10668,1385,network solutions,0,1.32,com,11.66
https://www.thermex.co.uk,0,25,1,2,6,0,10591,0,123-reg t/a 123-reg [tag = 123-reg],0,-1,uk,1.42
https://ipfs.fleek.co/ipfs/qmbm4uxxs4v8yqakzb3n4tzv9cmfzrwsnxf2rp31uo1ur7,1,73,1,1,7,0,2322,233,1api gmbh,0,10.37,co,7.34
http://www.123test.com.xsph.ru,1,30,0,3,7,0,6559,379,sprintnames-ru,0,-1,ru,7.3
http://www.chiptochip.es,1,24,0,1,5,0,-1,-1,unknown,1,-2,es,2.09
https://www.fabulapp.de,0,23,1,1,5,0,-1,-1,unknown,1,-2,de,1.38
http://www.nursesweekparty.com,1,30,0,1,5,0,2270,285,dynadot,0,74.77,com,11.66
https://www.cheer-accident.com,0,30,1,1,6,0,-1,-1,unknown,1,-2,com,11.66
https://www.hungry-girl.com,0,27,1,1,6,0,8686,2271,godaddycom,0,2.48,com,11.66
https://www.rid.uscourts.gov,0,28,1,2,6,0,10514,70,getgov,0,-1,gov,-1
https://www.foodmategroup.com,0,29,1,1,5,0,2591,330,alibaba cloud computing (beijing) co,0,0.51,com,11.66
http://www.archryazan.ru,1,24,0,1,5,0,2982,304,regru-ru,0,-1,ru,7.3
https://www.wyldhome.com,0,24,1,1,5,0,3956,61,enom,0,3.84,com,11.66
http://641641645414.hyperphp.com/,1,33,0,1,6,0,7210,94,namecheap,0,20.63,com,11.66
https://www.wowgoods.nl,0,23,1,1,5,0,5358,-1,realtime register,0,-1,nl,0.59
https://raphaelaguilar.matmcc.org/netsource,1,43,1,1,6,0,3621,761,godaddycom,0,2.48,org,8.4
https://infura-ipfs.io/ipfs/qmsytswdvbd6jah4youvybvmqk6v4eosj2dednphgqzggc/sso/index.html,1,89,1,0,10,0,2358,198,gandi sas,0,3.84,io,9.86
https://sp1ct6-plovtek-biz-vraqlor-slurnik.pages.dev/,1,53,1,1,10,0,-1,-1,unknown,1,-2,dev,7.49
http://www.quick.cannca.shop,1,28,0,2,6,0,-1,-1,unknown,1,-2,shop,52.98
https://www.clinicalcorrelations.org,0,36,1,1,5,0,7161,508,markmonitor,0,3.55,org,8.4
https://www.lovelight.com.au,0,28,1,2,6,0,-1,-1,unknown,1,-2,au,0.51
http://www.aboutmyip.com,1,24,0,1,5,0,7960,439,godaddycom,0,2.48,com,11.66
https://netflixportal.com/l/eyJzIjoiMmFhNmFlZGItZTQ4Ny00Y2MxLWJjY2ItZWYzNzcwYTE5NGE0IiwiZSI6IjNiODNjOGE4LWY1NTgtNGMzMi04NWMzLWViZGEzNjQxYzYyZSIsInNjIjoxMDYsInQiOjIzNn0.sOhFLrFG6-p3fZOcHt5a5u2JshAuVxoOjpV2sOeTrxM,1,211,1,0,8,0,2480,76,amazon registrar,0,4.29,com,11.66
http://www.end70.com,1,20,0,1,5,0,10005,221,godaddycom,0,2.48,com,11.66
https://statistic.abuit.info/?app_vl=ZYFwlHFpbWKEmLqxy5qmnnx0YsC2wa-TpaiVYsBxj2phmqOgnLFwrYw&e=Isalik7@eb0d91e42a48600881cb11c5c52e3333735a.net&fn=Dawid&ln=Bobrowski&p=&sui=%7Bsui%7D&z=PLNAMERAW-3005-digi8,1,205,1,1,27,0,-1,-1,unknown,1,-2,info,35.91
https://swedbanklv-update.web.app/,1,34,1,1,7,0,-1,-1,unknown,1,-2,app,19.44
https://cn.lnmxys.com/home/register?code=40555,1,46,1,1,9,0,2425,131,godaddycom,0,2.48,com,11.66
https://www.hunantoday.cn,0,25,1,1,5,0,3841,3098,阿里云计算有限公司（万网）,0,-1,cn,32.22
https://www.happybeginningseggdonation.com,0,42,1,1,5,0,7376,3215,wild west domains,0,3.45,com,11.66
https://www.bevhillscosmeticsurgery.com,0,39,1,1,5,0,-1,-1,unknown,1,-2,com,11.66
https://8rvv.short.gy/bper.it/,1,30,1,1,8,0,2001,189,gandi sas,0,3.84,gy,-1
https://review-case-manage-1293132.web.app/,1,43,1,1,9,0,-1,-1,unknown,1,-2,app,19.44
http://www.s3.pampopholf.com,1,28,0,2,6,0,1635,190,dynadot,0,74.77,com,11.66
https://www.theunmodernwoman.com,0,32,1,1,5,0,3492,159,godaddycom,0,2.48,com,11.66
http://www.hih7.com,1,19,0,1,5,0,5571,2829,domainshypecom,0,-1,com,11.66
https://ipfs.litnet.work/ipfs/bafybeiekbq3txwvwxof34ls4zwxh7okpxj5x4k3laufqqfjdo7qfr7zx6e,1,89,1,1,7,0,190,174,gandi sas,0,3.84,work,30.3
http://www.marineboyrecords.com,1,31,0,1,5,0,1656,169,tucowscom co,0,-1,com,11.66
https://www.aap.com.au,0,22,1,2,6,0,-1,-1,synergy wholesale accreditations pty,0,1.71,au,0.51
https://www.fact.com.pk,0,23,1,2,6,0,8338,427,unknown,1,-2,pk,5.33
https://www.radiostellatoscana.it,0,33,1,1,5,0,2559,-4,aruba spa,0,-1,it,0.96
https://163-1ew.pages.dev/,1,26,1,1,7,0,-1,-1,unknown,1,-2,dev,7.49
https://sp1ct6-slurnex-biz-tramnix-qoltrik.pages.dev/,1,53,1,1,10,0,-1,-1,unknown,1,-2,dev,7.49
http://www.thegratitudelistproject.org,1,38,0,1,5,0,5053,424,squarespace domains,0,2.38,org,8.4
https://www.roblox.com.bn/games/104922659387499/Steal-A-Valentino?privateServerLinkCode=32521013251177191579040166837938&game_id=104922659387499&game_name=Steal-A-Valentino,1,172,1,2,19,0,618,111,imagine sdn bhd,0,-1,bn,-1
https://detectioncenter-case100055111.firebaseapp.com/,1,54,1,1,7,0,-1,-1,unknown,1,-2,com,11.66
http://www.f0567202.xsph.ru,1,27,0,2,6,0,6559,379,sprintnames-ru,0,-1,ru,7.3
https://www.malinelle.com,0,25,1,1,5,0,6783,156,ovh sas,0,1.82,com,11.66
https://www.alelion.com,0,23,1,1,5,0,471,258,namecheap,0,20.63,com,11.66
http://www.christopher-cloos.com,1,32,0,1,6,0,3229,57,godaddycom,0,2.48,com,11.66
https://bhatt-sakshi.github.io/ecommerce-ui/,1,44,1,1,9,0,-1,-1,unknown,1,-2,io,9.86
http://www.support-google.ru,1,28,0,1,6,0,50,314,domainshop-ru,0,-1,ru,7.3
https://www.humanitarianoutcomes.org,0,36,1,1,5,0,6824,115,ionos se,0,2.25,org,8.4
http://www.eternalflamez.com,1,28,0,1,5,0,-1,-1,unknown,1,-2,com,11.66
https://www.mikitenarch.com,0,27,1,1,5,0,8482,283,network solutions,0,1.32,com,11.66
